"REGION","ZONA","NIS","PROVINCIA","PARTIDO","LOCALIDAD","CALLE","NUMERO","CPA_CALLE","CATEGORIA","DENOMINACION","TITULAR","CPA_SUCURSAL","DIVISION","CENTRO_DE_COSTO","CENTRO_DE_BENEFICIO","PUNTO_VENTA","TELEFONOS","HORARIOS" 
"METROPOLITANA","ZONA 9","B0063","BUENOS AIRES","AVELLANEDA","AVELLANEDA","AV DR MANUEL BELGRANO","390","B1870ARO","SUCURSAL","AVELLANEDA","MEDINA DANIEL","B1870ZAB","4304","71025304","9250206304","AUTO/AUTO 2418 - MANUAL/AUTO 0293","(011) 4201-0083 FAX: 4201-2406","LUN A VIE 09.00 A 19.00 / SAB 09.00 A 13.00" 
"METROPOLITANA","ZONA 9","B0065","BUENOS AIRES","BERAZATEGUI","BERAZATEGUI","CALLE 15","4751","B1880GAC","SUCURSAL","BERAZATEGUI","GODOY, NATALIA","B1880ZAB","4313","71025313","9250213313","AUTO/AUTO 2506 - MANUAL/AUTO 0296","(011) 4256-1922 FAX: 4256-1585","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0066","BUENOS AIRES","LA MATANZA","CIUDAD EVITA","AV GRAL MARTIN M GUEMES","4155","B1778NBI","SUCURSAL","CIUDAD EVITA","MONTARTE MARIA DEL CARMEN","B1778ZAA","4322","71025322","9250265322","MANUAL 0303","(011) 4487-1489","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0068","BUENOS AIRES","FLORENCIO VARELA","FLORENCIO VARELA","ESPAÑA","3212","B1888EPZ","SUCURSAL","FLORENCIO VARELA","RUGGIERO VITTORIA MIRNA","B1888ZAC","4341","71025341","9250240341","AUTO/AUTO 2454 - MANUAL/AUTO 2352","(011) 4237-2120 FAX: 4237-2124","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0069","BUENOS AIRES","LANUS","GERLI","AV PTE H YRIGOYEN","2317","B1823CFA","SUCURSAL","GERLI","ASTENGO, ELIZABETH","B1823ZAA","4351","71025351","9250267351","AUTO/AUTO 2455 - MANUAL/AUTO 0311","(011) 4208-6982 FAX: 4228-0259","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0070","BUENOS AIRES","LA MATANZA","ISIDRO CASANOVA","AV BDIER J M DE ROSAS","6801","B1765AAD","SUCURSAL","ISIDRO CASANOVA","RODRIGUEZ ANDREA","B1765ZAA","4371","71025371","9250265371","MANUAL/AUTO 0313 - AUTO/AUTO 2702","(011) 4625-0988 FAX: 4625-1443","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0071","BUENOS AIRES","ALMIRANTE BROWN","JOSE MARMOL","MITRE","2204","B1845CGF","SUCURSAL","JOSE MARMOL","PARED MONICA","B1845ZAA","4381","71025381","9250204381","MANUAL 0316","(011) 4294-4067 FAX: 4293-9830","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0072","BUENOS AIRES","LANUS","LANUS ESTE","GRAL O HIGGINS","2055","B1820APW","SUCURSAL","LANUS","MAYER, CARINA","B1824ZAB","4393","71025393","9250267393","MANUAL/AUTO 0317 - AUTO/AUTO 2419","(011) 4241-2208/4241-2239","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0073","BUENOS AIRES","LA MATANZA","CIUDAD MADERO","RIVERA","2407","B1768BNG","AGENCIA","VILLA CELINA","TORRES JORGE","B2701ZAA","4462","71025462","9250265462","MANUAL 2656","(011) 4462-3631","LUN A VIE 09.00 A 13.30 / LUN A VIE 14.15 A 17.00" 
"METROPOLITANA","ZONA 7","B0075","BUENOS AIRES","LA MATANZA","LOMAS DEL MIRADOR","AV BDIER J M DE ROSAS","691","B1752DRG","SUCURSAL","LOMAS DEL MIRADOR","MANCUSO ROMINA","B1752ZAA","4397","71025397","9250265397","MANUAL/AUTO 0321 - AUTO/AUTO 2420","(011) 4699-3751 FAX: 4699-3054","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0078","BUENOS AIRES","LANUS","REMEDIOS DE ESCALADA","AV PTE H YRIGOYEN","6133","B1826DQI","SUCURSAL","REMEDIOS DE ESCALADA","LISCHINSKY VICTOR","B1826ZAB","4435","71025435","9250267435","MANUAL/AUTO 0334 - AUTO/AUTO 2731","(011) 4202-4575 FAX: 4202-3412","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0079","BUENOS AIRES","LA MATANZA","SAN JUSTO","ALMAFUERTE","3171","B1754ASC","SUCURSAL","SAN JUSTO","MARINONI, AGUSTINA","B1754ZAB","4443","71025443","9250265443","MANUAL/AUTO 2366 - AUTO/AUTO 2456","(011) 4484-6803 FAX: 4482-1502","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0080","BUENOS AIRES","LA MATANZA","LA TABLADA","AV INT CROVARA","3035","B1766CBM","SUCURSAL","LA TABLADA","JORGE ROBERTO MOFFA","B1766ZAA","4391","71025391","9250265391","AUTO/AUTO 2421 - MANUAL/AUTO 0345","(011) 4454-8821 FAX: 4655-2183","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0081","BUENOS AIRES","LA MATANZA","CIUDAD MADERO","EVITA","13","B1768DEA","SUCURSAL","TAPIALES","FEBRAIO MYRIAM","B1770ZAB","4451","71025451","9250265451","MANUAL/AUTO 0346 - AUTO/AUTO 2711","(011) 4462-5635 FAX: 4442-3883","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0082","BUENOS AIRES","LOMAS DE ZAMORA","TEMPERLEY","AV ALTE G BROWN","3394","B1834FPU","SUCURSAL","TEMPERLEY","OSCAR AUTALAN","B1834ZAB","4452","71025452","9250274452","AUTO/AUTO 2387 - MANUAL/AUTO 0347","(011) 4292-8960","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0083","BUENOS AIRES","LANUS","VALENTIN ALSINA","JUAN FARREL","664","B1822CLN","SUCURSAL","VALENTIN ALSINA","NAVARRO PAOLA","B1822ZAB","4461","71025461","9250267461","MANUAL/AUTO 0349 - AUTO/AUTO 2457","(011) 4208-5507/4208-7055 FAX: 4208-7055","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0084","BUENOS AIRES","ALMIRANTE BROWN","RAFAEL CALZADA","COLON","3395","B1847FQG","SUCURSAL","RAFAEL CALZADA","LAZARO, ALEJANDRA","B1847ZAA","4431","71025431","9250204431","MANUAL 0353","(011) 4236-0414 FAX: 4219-2452","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0085","BUENOS AIRES","QUILMES","QUILMES OESTE","12 DE OCTUBRE","2498","B1879AAL","SUCURSAL","QUILMES OESTE","RODRIGUEZ OLGA","B1879ZAA","4422","71025422","9253101422","AUTO/AUTO 2388 - MANUAL/AUTO 0354","(011) 4280-1766/4200-8590 FAX: 4250-1182","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0086","BUENOS AIRES","AVELLANEDA","SARANDI","AV PRES BARTOLOME MITRE","3317","B1872GFL","SUCURSAL","VILLA DOMINICO","DANIELA VALENZUELA","B1874ZAA","4463","71025463","9250206463","MANUAL/AUTO 0355 - AUTO/AUTO 2389","(011) 4204-2963/4203-7869 FAX: 4204-1057","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0087","BUENOS AIRES","LANUS","LANUS OESTE","CNEL D ELIA","1638","B1824LOH","SUCURSAL","VILLA INDUSTRIALES","MIRIAM BAEZ","B1824ZAC","4464","71025464","9250267464","AUTO/AUTO 2695 - MANUAL/AUTO 0356","(011) 4262-5793","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0088","BUENOS AIRES","LA MATANZA","LA TABLADA","SANCHEZ DE THOMPSON","10","B1751AYB","SUCURSAL","VILLA MADERO","ESCUDERO EDUARDO","B1768ZAA","4465","71025465","9250265465","MANUAL 0357","(011) 4652-3054 FAX: 4655-4656","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0089","BUENOS AIRES","AVELLANEDA","PIÑEYRO","AV GALICIA","635","B1868BGG","SUCURSAL","VILLA PORVENIR","DELVALLE, YOLANDA","B1868ZAA","4466","71025466","9250206466","MANUAL/AUTO 0359 - AUTO/AUTO 2730","(011) 4218-1593 FAX: 4208-9554","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0090","BUENOS AIRES","AVELLANEDA","WILDE","BRAGADO","6185","B1875BPK","SUCURSAL","WILDE","ALICIA TEJERINA","B1875ZAA","4471","71025471","9250206471","AUTO/AUTO 2555 - MANUAL/AUTO 0360","(011) 4207-9302/4227-5240 FAX: 4207-7533","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0091","BUENOS AIRES","LANUS","LANUS ESTE","AV CENTENARIO URUGUAYO","1471","B1820CQA","SUCURSAL","MONTE CHINGOLO","ARMANI, KARINA","B1825ZAA","4403","71025403","9250267403","MANUAL 0362","(011) 4220-8542 FAX: 4220-3528","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0093","BUENOS AIRES","QUILMES","EZPELETA ESTE","CHILE","379","B1882FFG","SUCURSAL","EZPELETA","SANDRA GARAY","B1882ZAA","4333","71025333","9253101333","AUTO/AUTO 2458 - MANUAL/AUTO 0365","(011) 4216-5457 FAX: 4216-0321","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0094","BUENOS AIRES","LOMAS DE ZAMORA","TURDERA","AV ANTARTIDA ARGENTINA","45","B1833BKJ","SUCURSAL","TURDERA","AVILA MONICA","B1833ZAB","4455","71025455","9250274455","MANUAL 0367","(011) 4298-0256 FAX: 4231-2854","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0095","BUENOS AIRES","QUILMES","SAN FRANCISCO SOLANO","CALLE 897","4115","B1881APM","SUCURSAL","SAN FRANCISCO SOLANO","MONTES, JORGE","B1881ZAA","4442","71025442","9253101442","MANUAL/AUTO 0368 - AUTO/AUTO 2422","(011) 4271-0363 FAX: 4212-0339","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0096","BUENOS AIRES","LA MATANZA","GREGORIO DE LAFERRERE","E ECHEVERRIA","6006","B1757AWH","SUCURSAL","LAFERRERE","NIEVA DANIEL","B1757ZAB","4392","71025392","9250265392","AUTO/AUTO 2507 - MANUAL/AUTO 0369","(011) 4626-7913 FAX: 4626-0246","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0097","BUENOS AIRES","BERAZATEGUI","RANELAGH","AV DR ALBERTO SABIN","2009","B1886AVL","SUCURSAL","RANELAGH","MARIA CONCA","B1886ZAC","4434","71025434","9250213434","MANUAL 0372","(011) 4223-1419 FAX: 4258-8229","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0098","BUENOS AIRES","LA MATANZA","RAFAEL CASTILLO","SANTA CRUZ","1071","B1755BGU","SUCURSAL","RAFAEL CASTILLO","KARINA BRUNETTI","B1755ZAA","4432","71025432","9250265432","MANUAL 0374","(011) 4697-9576/4697-8142 FAX: 4697-8142","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0099","BUENOS AIRES","ALMIRANTE BROWN","BURZACO","ROCA","983","B1852FCS","SUCURSAL","BURZACO","BERTOLI OSVALDO","B1852ZAA","4315","71025315","9250204315","AUTO/AUTO 2459 - MANUAL/AUTO 0378","(011) 4299-9537 FAX: 4299-1168","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0100","BUENOS AIRES","EZEIZA","EZEIZA","FRENCH","198","B1804EYD","SUCURSAL","EZEIZA","DIAZ VERONICA","B1804ZAB","4332","71025332","9250239332","MANUAL/AUTO 0379 - AUTO/AUTO 2753","(011) 4295-3113 FAX: 4232-9297","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0101","BUENOS AIRES","ALMIRANTE BROWN","GLEW","SARMIENTO","50","B1856CJB","AGENCIA","GLEW","LISCHINSKY SILVIA","B1856ZAD","4354","71025354","9250204354","MANUAL 2686","(02224) 43-2803","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0102","BUENOS AIRES","LA MATANZA","GONZALEZ CATAN","DR JOSE EQUIZA","4491","B1759LUC","SUCURSAL","GONZALEZ CATAN","RITA LEDESMA","B1759ZAB","4352","71025352","9250265352","MANUAL/AUTO 0381 - AUTO/AUTO 2701","(02202) 425779 FAX: 431468","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0103","BUENOS AIRES","BERAZATEGUI","GUILLERMO E HUDSON","BOMBERO ESTEVEZ","5443","B1885IVG","AGENCIA","HUDSON","PATERNO SONIA","B1885ZAB","4353","71025353","9250213353","MANUAL 2607","(011) 4215-4933 FAX: 4215-4934","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0104","BUENOS AIRES","LOMAS DE ZAMORA","LLAVALLOL","AV ANTARTIDA ARGENTINA","1620","B1836AOP","SUCURSAL","LLAVALLOL","DELLA PALMA SILVINA","B1836ZAA","4395","71025395","9250274395","MANUAL/AUTO 0383 - AUTO/AUTO 2754","(011) 4298-1969 FAX: 4231-3067","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0105","BUENOS AIRES","ALMIRANTE BROWN","LONGCHAMPS","DR MANUEL BELGRANO","1453","B1854BSA","SUCURSAL","LONGCHAMPS","RAMOS KARINA","B1854ZAB","4398","71025398","9250204398","MANUAL/AUTO 0384 - AUTO/AUTO 2745","(011) 4233-5979 FAX: 4233-5037","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0106","BUENOS AIRES","ESTEBAN ECHEVERRIA","LUIS GUILLON","BUENOS AIRES","1758","B1838AHU","SUCURSAL","LUIS GUILLON","ROMANO VICTOR","B1838ZAA","4399","71025399","9250237399","MANUAL 0385","(011) 4290-1398 FAX: 4281-2980","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 8","B0107","BUENOS AIRES","ESTEBAN ECHEVERRIA","MONTE GRANDE","VICENTE LOPEZ","448","B1842AUJ","SUCURSAL","MONTE GRANDE","BATTAGLIA, JAVIER","B1842ZAB","4404","71025404","9250237404","AUTO/AUTO 2460 - MANUAL/AUTO 2357","(011) 4296-7169 FAX: 4296-7194","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0110","BUENOS AIRES","LOMAS DE ZAMORA","TEMPERLEY","LA CALANDRIA","3156","B1834CFJ","SUCURSAL","BARRIO SAN JOSE","LEYES ANTONIO","B1834ZAC","4312","71025312","9250274312","MANUAL 0396","(011) 4264-6594 FAX: 4264-0898","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 9","B0111","BUENOS AIRES","BERAZATEGUI","JUAN MARIA GUTIERREZ","CALLE 455","721","B1890CWA","AGENCIA","JUAN MARIA GUTIERREZ","ESTECHE PABLO","B1890ZAD","4185","71025185","9250213185","MANUAL 2699","(02229) 443182 FAX: 452764","LUN A VIE 08.00 A 16.00" 
"METROPOLITANA","ZONA 7","B0112","BUENOS AIRES","LA MATANZA","TAPIALES","TTE GRAL PABLO RICCHIERI","0","B1771BNA","SUCURSAL","MERCADO CENTRAL","CLAUDIO VERGARA","B1771ZAB","4401","71025401","9250265401","MANUAL 2627","(011) 4462-4042/4442-0029","LUN A VIE 09.00 A 17.00" 
"METROPOLITANA","ZONA 9","B0115","BUENOS AIRES","FLORENCIO VARELA","FLORENCIO VARELA","AV CNO GRAL BELGRANO","6385","B1888BJA","SUCURSAL","CRUCE VARELA","FERNANDEZ CLAUDIA","B1888ZAB","4324","71025324","9250240324","MANUAL 0403","(011) 4237-4262 FAX: 4237-4288","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 6","B0162","BUENOS AIRES","TRES DE FEBRERO","CASEROS","AV GRAL J J DE URQUIZA","4826","B1678AEQ","SUCURSAL","CASEROS","BARBOZA JULIETA","B1678ZAB","4121","71025121","9253128121","AUTO/AUTO 2423 - MANUAL/AUTO 0300","(011) 4750-1090/4759-7316","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0163","BUENOS AIRES","MORON","CASTELAR","CNEL MARTIN IRIGOYEN","484","B1712JHB","SUCURSAL","CASTELAR","MARTINEZ, RICARDO","B1712ZAA","4321","71025321","9250286321","MANUAL/AUTO 0301 - AUTO/AUTO 2461","(011) 4627-4936 FAX: 4489-2522","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0164","BUENOS AIRES","TRES DE FEBRERO","CIUDADELA","AV RIVADAVIA","12580","B1702CHV","SUCURSAL","CIUDADELA","DIAZ, NATALIA","B1702ZAA","4323","71025323","9253128323","AUTO/AUTO 2390 - MANUAL/AUTO 0302","(011) 4653-6815 FAX: 4488-5213","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 6","B0166","BUENOS AIRES","TRES DE FEBRERO","CIUDAD JARDIN DEL PALOMAR","ING GUILLERMO MARCONI","6595","B1684ECA","SUCURSAL","EL PALOMAR","LATINI, ANDREA","B1685ZAB","4141","71025141","9253128141","MANUAL/AUTO 0306 - AUTO/AUTO 2424","(011) 4751-3261/4751-3196","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0167","BUENOS AIRES","ITUZAINGO","ITUZAINGO","GRAL FELIX DE OLAZABAL","728","B1714FZL","SUCURSAL","ITUZAINGO","BOSCO, SANDRA","B1714ZAB","4372","71025372","9250261372","AUTO/AUTO 2462 - MANUAL/AUTO 2354","(011) 4623-0588 FAX: 4623-0577","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0168","BUENOS AIRES","MERLO","LIBERTAD","J B JUSTO","2670","B1716OKZ","SUCURSAL","LIBERTAD","VANESA HERRERA","B1716ZAA","4394","71025394","9250282394","MANUAL 0319","(0220) 4947347 FAX: 4947344","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0169","BUENOS AIRES","MORON","HAEDO","AV RIVADAVIA","16380","B1706AZO","SUCURSAL","HAEDO","MACHUCA ANDREA","B1706ZAB","4361","71025361","9250286361","AUTO/AUTO 2463 - MANUAL/AUTO 0323","(011) 4650-7468 FAX: 4650-5584","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0170","BUENOS AIRES","MERLO","MERLO","AV DEL LIBERTADOR","556","B1722ERS","SUCURSAL","MERLO","OJEDA MARIO","B1722ZAB","4402","71025402","9250282402","AUTO/AUTO 2391 - MANUAL/AUTO 0325","(0220) 4851679 FAX: 482-0301","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0171","BUENOS AIRES","MORENO","MORENO","AV BME MITRE","2402","B1744OHV","SUCURSAL","MORENO","BAO SANDRA","B1744ZAB","4405","71025405","9250285405","MANUAL/AUTO 2358 - AUTO/AUTO 2392","(0237) 4639703 FAX: 4639677","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0172","BUENOS AIRES","LA MATANZA","RAMOS MEJIA","AV RIVADAVIA","14178","B1704ERZ","SUCURSAL","RAMOS MEJIA","CAGNONI ELIZABETH","B1704ZAB","4433","71025433","9250265433","MANUAL/AUTO 2364 - AUTO/AUTO 2464","(011) 4469-2703 FAX: 4469-2706","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 6","B0173","BUENOS AIRES","TRES DE FEBRERO","SANTOS LUGARES","RODRIGUEZ PEÑA","1846","B1676BUL","SUCURSAL","SANTOS LUGARES","GRACIELA ROJO","B1676ZAA","4258","71025258","9253128258","AUTO/AUTO 2493 - MANUAL/AUTO 0335","(011) 4757-0488 FAX: 4712-5704","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0174","BUENOS AIRES","MERLO","SAN ANTONIO DE PADUA","DIRECTORIO","202","B1718FWF","SUCURSAL","SAN ANTONIO DE PADUA","AMELIA PEDOTTI","B1718ZAA","4441","71025441","9250282441","MANUAL 0337","(0220) 4837685 FAX: 4833141","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 6","B0175","BUENOS AIRES","TRES DE FEBRERO","VILLA BOSCH","SANTOS VEGA","6121","B1682AII","SUCURSAL","VILLA BOSCH","BRUNO ROBERTO","B1682ZAB","4255","71025255","9253128255","MANUAL/AUTO 0363 - AUTO/AUTO 2733","(011) 48449547/4844-9548","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0176","BUENOS AIRES","MORENO","PASO DEL REY","DR S M DEL CARRIL","52","B1742IJB","SUCURSAL","PASO DEL REY","FRECHERO, GISELA","B1742ZAA","4411","71025411","9250285411","MANUAL 0373","(0237) 4622491 FAX: 4635734","LUN A VIE 10.00 A 18.00" 
"METROPOLITANA","ZONA 7","B0177","BUENOS AIRES","MORENO","FRANCISCO ALVAREZ","DIARIO LA NACION","2052","B1746FND","AGENCIA","FRANCISCO ALVAREZ","GUERENDIAIN VANESA","B2701ZAC","4342","71025342","9250285342","MANUAL 2660","(0237) 487-1582 FAX: 487-1582","LUN A VIE 09.00 A 13.30 / LUN A VIE 14.15 A 17.00" 
"METROPOLITANA","ZONA 7","B0178","BUENOS AIRES","MERLO","MARIANO ACOSTA","TAGLE","507","B1724CGC","AGENCIA","MARIANO ACOSTA","OSCAR MAGARIÑOS","B2701ZAD","4400","71025400","9250282400","MANUAL 2659","(0220) 498-8152 FAX: 499-2266","LUN A VIE 09.00 A 13.30 / LUN A VIE 14.15 A 17.00" 
"BUENOS AIRES","ZONA 1","B0200","BUENOS AIRES","LA PLATA","LA PLATA","AV 51","456","B1900AVW","SUCURSAL","LA PLATA","ARIAS SEBASTIAN","B1902ZAA","B010","71002010","9020266010","MANUAL/AUTO 2001 - TERMINAL CARGA SAP 2002 - AUTO/AUTO 2480","(0221) 4291131/429-1165","LUN A VIE 08.00 A 18.00" 
"BUENOS AIRES","ZONA 1","B0201","BUENOS AIRES","LA PLATA","LA PLATA","CALLE 48","915","B1900ANK","SUCURSAL","LA PLATA 1","CUOMO MARCELA EDITH","B1900ZAA","B438","71002438","9020266438","MANUAL 2038","(0221) 4216109","LUN A VIE 07.00 A 15.00" 
"BUENOS AIRES","ZONA 1","B0202","BUENOS AIRES","LA PLATA","LA PLATA","CALLE 42","443","B1902AGQ","AGENCIA","LA PLATA TERMINAL DE OMNIBUS","SANS, NATALIA SOLEDAD","B1902ZAC","B111","71002111","9020266111","MANUAL 2039","(0221) 425-5250 FAX: 425-5250","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0203","BUENOS AIRES","LA PLATA","LA PLATA","AV 44","1871","B1908FMB","SUCURSAL","LA PLATA 3","TARSITANO MARIO OSCAR","B1908ZAA","B444","71002444","9020266444","MANUAL 2040","(0221) 4700350","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0204","BUENOS AIRES","LA PLATA","LA PLATA","AV 7","1921","B1904CLK","SUCURSAL","LA PLATA 4","POZO JUAN MANUEL","B1906ZAA","B445","71002445","9020266445","MANUAL 2041","(0221) 489-0873","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0205","BUENOS AIRES","LA PLATA","LA PLATA","CALLE 12","1493","B1904CQC","SUCURSAL","LA PLATA 5","MICELI FERNANDO","B1900ZAC","B447","71002447","9020266447","AUTO/AUTO 2499 - MANUAL/AUTO 2042","(0221) 4512839","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0206","BUENOS AIRES","LA PLATA","LA PLATA","CALLE 138","1398","B1910ARP","SUCURSAL","LA PLATA 6","CASAMENTO FERNANDO","B1910ZAA","B449","71002449","9020266449","MANUAL 2043","(0221) 4505720","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0207","BUENOS AIRES","LA PLATA","LA PLATA","AV 520","1422","B1906BTQ","SUCURSAL","LA PLATA 7","BARREDA LUCIANO","B1900ZAD","B450","71002450","9020266450","MANUAL 2044","(0221) 588-5387","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0209","BUENOS AIRES","SAN VICENTE","ALEJANDRO KORN","PTE J D PERON","4984","B1864EWS","AGENCIA","ALEJANDRO KORN","DI CLAUDIO NATALIA","B1864ZAA","B114","71002114","9023119114","MANUAL 2006","(02225) 421224","LUN A VIE 08.00 A 16.00" 
"BUENOS AIRES","ZONA 8","B0211","BUENOS AIRES","AYACUCHO","AYACUCHO","PTE H YRIGOYEN","744","B7150CLF","SUCURSAL","AYACUCHO","MILLOC MARTIN","B7150ZAA","B125","71002125","9020207125","MANUAL 2008","(02296) 452846","LUN A VIE 08.30 A 16.30" 
"BUENOS AIRES","ZONA 1","B0213","BUENOS AIRES","BERISSO","BERISSO","CALLAO","4419","B1923AYE","SUCURSAL","BERISSO","CASCINO ANTONIO EDUARDO","B1923ZAA","B144","71002144","9020214144","MANUAL 2011","(0221) 4613700","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 8","B0214","BUENOS AIRES","BENITO JUAREZ","VILLA CACIQUE","URUGUAY","120","B7005BZB","AGENCIA","VILLA CACIQUE","ARENAS ADRIANA NOEMI","B7005ZAA","B495","71002495","9020212495","MANUAL 2013","(02292) 498004","LUN A VIE 08.00 A 13.00" 
"BUENOS AIRES","ZONA 1","B0215","BUENOS AIRES","CAÑUELAS","CAÑUELAS","SAN MARTIN","466","B1814FFJ","SUCURSAL","CAÑUELAS","JUSTO, ALEJANDRO","B1814ZAA","B165","71002165","9020218165","MANUAL/AUTO 2014 - AUTO/AUTO 2770","(02226) 42-1190","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 6","B0216","BUENOS AIRES","AZUL","CACHARI","MANUEL BELGRANO","1611","B7214APG","AGENCIA","CACHARI","OSAN STELLA MARIS","B7214ZAA","B162","71002162","9020208162","MANUAL 2015","(02281) 481196","LUN A VIE 08.00 A 12.00" 
"BUENOS AIRES","ZONA 1","B0218","BUENOS AIRES","CASTELLI","CASTELLI","RIVADAVIA","210","B7114BYF","SUCURSAL","CASTELLI","COCOZZELLA GUILLERMO","B7114ZAA","B175","71002175","9020223175","MANUAL 2016","(02245) 480396","LUN A VIE 08.00 A 16.00" 
"BUENOS AIRES","ZONA 1","B0220","BUENOS AIRES","CHASCOMUS","CHASCOMUS","DORREGO","211","B7130CZE","SUCURSAL","CHASCOMUS","SANTOS JORGE DANIEL","B7130ZAA","B177","71002177","9020225177","MANUAL/AUTO 2017 - AUTO/AUTO 2706","(02241) 422416","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0222","BUENOS AIRES","LA PLATA","CITY BELL","CALLE 473 BIS","1357","B1896PHA","SUCURSAL","CITY BELL","MANDAGUI SILVIA ALEJANDRA","B1896ZAA","B180","71002180","9020266180","MANUAL 2018","(0221) 4723203","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 1","B0224","BUENOS AIRES","BRANDSEN","BRANDSEN","AV ITUZAINGO","1167","B1980DSL","SUCURSAL","CORONEL BRANDSEN","LARICCHIUTO GUSTAVO ALBERTO","B1980ZAA","B186","71002186","9020228186","MANUAL 2020","(02223) 442341","LUN A VIE 09.00 A 17.00" 
